2;0.112765;1.7736
4;0.231414;3.45701
8;0.340446;7.04957
16;0.475088;13.4712
32;0.0587564;27.2311
64;0.0720995;53.2597
128;0.086547;103.528
256;0.111328;183.961
512;0.0135599;339.826
1024;0.0198323;516.33
2048;0.0281421;800.508
4096;0.0510053;963.665
8192;0.00890901;1195.37
16384;0.0178336;1286.2
32768;0.0379525;1295.09
65536;0.0774515;1353.85
131072;0.0155362;1434.22
262144;0.034176;1380.68
524288;0.0589924;1688.6
1.04858e+06;0.116228;1804.34
2.09715e+06;0.232455;1894.57
4.1943e+06;0.559596;1648.95
8.38861e+06;1.46917;1313.25
1.67772e+07;2.37172;1697.72
3.35544e+07;7.12147;1177.93
6.71089e+07;13.3784;1304.21
